24	3	30	
24	3	35	
24	3	41	
24	3	44	
24	3	64	
24	4	30	
24	4	41	
24	4	44	
24	4	64	
24	13	26	
24	13	29	
24	13	30	
24	13	32	
24	13	34	
24	13	41	
24	13	44	
24	13	64	
25	2	28	
25	2	29	
25	2	43	
25	2	44	
25	2	45	
25	2	46	
25	2	48	
25	2	56	
25	2	61	
25	2	64	
25	5	27	
25	5	28	
25	5	29	
25	5	41	
25	5	43	
25	5	44	
25	5	45	
25	5	46	
25	5	48	
25	5	56	
25	5	61	
25	5	64	
25	10	26	
25	10	27	
25	10	28	
25	10	29	
25	10	32	
25	10	41	
25	10	43	
25	10	44	
25	10	45	
25	10	46	
25	10	48	
25	10	61	
25	10	64	
25	11	32	
25	11	41	
25	11	43	
25	11	44	
25	11	45	
25	11	46	
25	11	48	
25	11	56	
25	11	61	
25	11	64	
25	14	26	
25	14	27	
25	14	28	
25	14	29	
25	14	32	
25	14	33	
25	14	41	
25	14	43	
25	14	44	
25	14	45	
25	14	46	
25	14	48	
25	14	56	
25	14	61	
25	14	64	
25	16	26	
25	16	27	
25	16	28	
25	16	29	
25	16	32	
25	16	33	
25	16	41	
25	16	43	
25	16	44	
25	16	45	
25	16	46	
25	16	48	
25	16	56	
25	16	61	
25	16	64	
25	20	26	
25	20	27	
25	20	28	
25	20	29	
25	20	32	
25	20	33	
25	20	41	
25	20	43	
25	20	44	
25	20	45	
25	20	46	
25	20	48	
25	20	56	
25	20	61	
25	20	64	
26	2	29	
26	2	43	
26	2	44	
26	2	51	
26	2	64	
26	3	41	
26	3	43	
26	3	44	
26	3	51	
26	3	64	
26	4	41	
26	4	43	
26	4	44	
26	4	51	
26	4	64	
26	5	29	
26	5	41	
26	5	43	
26	5	44	
26	5	51	
26	5	64	
26	11	32	
26	11	41	
26	11	43	
26	11	44	
26	11	64	
26	21	29	
26	21	32	
26	21	34	
26	21	41	
26	21	43	
26	21	44	
26	21	51	
26	21	64	
27	2	35	
27	2	44	
27	4	41	
27	4	44	
27	11	41	
27	11	44	
28	4	41	
28	4	44	
28	4	64	
28	11	41	
28	11	44	
28	11	64	
28	13	29	
28	13	34	
28	13	41	
28	13	44	
28	13	64	
28	17	29	
28	17	34	
28	17	35	
28	17	41	
28	17	44	
28	17	64	
28	18	29	
28	18	34	
28	18	35	
28	18	41	
28	18	44	
28	18	64	
29	3	35	
29	3	36	
29	3	41	
29	3	44	
29	3	64	
29	4	41	
29	4	44	
29	4	64	
29	11	41	
29	11	44	
29	11	64	
29	12	41	
29	12	44	
29	12	64	
30	2	43	
30	2	44	
30	2	45	
30	2	48	
30	11	32	
30	11	41	
30	11	43	
30	11	44	
30	11	45	
30	11	48	
30	29	32	
30	29	33	
30	29	43	
30	29	45	
30	29	48	
31	1	34	
31	1	45	
31	1	49	
31	2	45	
31	3	41	
31	3	45	
31	3	49	
31	4	41	
31	4	45	
31	4	49	
31	5	41	
31	5	45	
31	5	49	
31	11	32	
31	11	41	
31	11	45	
31	12	33	
31	12	41	
31	12	45	
31	12	49	
31	29	32	
31	29	33	
31	29	45	
31	29	49	
32	3	41	
32	3	43	
32	3	45	
32	3	49	
32	3	58	
32	4	41	
32	4	43	
32	4	45	
32	4	49	
32	4	58	
32	5	41	
32	5	43	
32	5	45	
32	5	49	
32	5	58	
32	12	33	
32	12	41	
32	12	43	
32	12	45	
32	12	49	
32	12	58	
33	5	41	
33	5	43	
33	5	49	
33	5	53	
33	5	58	
33	11	41	
33	11	43	
33	21	35	
33	21	41	
33	21	43	
33	21	49	
33	21	58	
35	13	58	
36	4	53	
36	4	64	
36	11	64	
36	12	64	
36	13	64	
36	17	64	
36	18	64	
36	34	64	
36	35	64	
37	3	38	
37	3	53	
37	3	64	
37	6	64	
37	7	38	
37	7	53	
37	7	64	
37	11	38	
37	11	64	
37	12	64	
37	13	38	
37	13	64	
37	18	38	
37	18	64	
37	34	38	
37	34	64	
37	35	64	
38	6	39	
38	6	64	
38	12	39	
38	12	64	
38	17	39	
38	17	64	
38	35	39	
38	35	64	
38	36	39	
39	2	45	
39	2	48	
39	32	48	
39	33	45	
39	33	48	
42	14	46	
51	9	52	
51	9	53	
54	53	59	
61	12	64	
61	57	64	
62	12	64	
62	57	64	
63	60	64	
1	2	4	
1	4	8	
1	4	39	
1	4	41	
1	8	39	
2	8	34	
2	9	34	
2	34	49	
2	34	50	
2	41	50	
5	13	34	
6	7	12	
6	7	18	
6	7	53	
6	12	18	
6	18	34	
6	18	35	
7	13	34	
7	13	40	
7	34	40	
8	9	32	
8	32	50	
8	33	45	
8	33	50	
8	41	50	
8	45	50	
9	18	33	
10	33	50	
10	33	51	
10	33	52	
10	49	51	
10	49	52	
10	49	53	
10	49	58	
10	50	51	
10	50	58	
10	51	58	
10	52	58	
10	53	58	
11	49	51	
11	49	52	
11	49	53	
11	49	58	
11	50	51	
11	50	58	
11	51	58	
11	52	58	
11	53	58	
12	13	34	
12	34	52	
14	40	54	
15	18	45	
15	18	48	
15	45	48	
15	45	50	
15	48	50	
17	49	51	
17	49	52	
17	49	53	
17	50	51	
18	49	51	
18	49	52	
18	50	51	
19	51	54	
22	24	28	
22	24	40	
22	24	48	
22	24	52	
22	24	61	
22	28	30	
22	28	32	
22	28	40	
22	28	48	
22	28	52	
22	28	61	
22	29	32	
22	29	40	
22	29	48	
22	29	52	
22	29	61	
22	30	40	
22	30	52	
22	30	61	
22	30	64	
22	32	40	
22	32	44	
22	32	48	
22	32	52	
22	32	61	
22	32	64	
22	40	44	
22	40	48	
22	40	52	
22	40	61	
22	40	64	
22	44	48	
22	44	52	
22	44	61	
22	44	64	
22	48	52	
22	48	61	
22	48	64	
22	52	61	
22	52	64	
23	25	30	
23	25	35	
23	26	30	
23	26	35	
23	29	32	
23	30	35	
23	30	64	
23	32	35	
23	32	44	
23	32	64	
23	35	44	
23	35	64	
23	44	64	
24	26	30	
24	26	35	
24	29	32	
24	30	34	
24	30	35	
24	30	64	
24	32	35	
24	32	44	
24	32	64	
24	34	44	
24	34	64	
24	35	41	
24	35	44	
24	35	64	
24	41	44	
24	41	64	
24	44	64	
25	26	27	
25	26	28	
25	26	45	
25	26	46	
25	26	48	
25	26	56	
25	26	61	
25	27	28	
25	27	29	
25	27	32	
25	27	43	
25	27	45	
25	27	46	
25	27	48	
25	27	56	
25	27	61	
25	27	64	
25	28	32	
25	28	33	
25	28	43	
25	28	45	
25	28	46	
25	28	48	
25	28	56	
25	28	61	
25	29	32	
25	29	33	
25	29	43	
25	29	45	
25	29	46	
25	29	48	
25	29	56	
25	29	61	
25	32	44	
25	32	46	
25	32	48	
25	32	56	
25	32	61	
25	32	64	
25	33	44	
25	33	45	
25	33	46	
25	33	48	
25	33	56	
25	33	61	
25	33	64	
25	41	44	
25	41	46	
25	41	48	
25	41	56	
25	41	61	
25	41	64	
25	43	46	
25	43	56	
25	43	61	
25	44	45	
25	44	46	
25	44	48	
25	44	56	
25	44	61	
25	44	64	
25	45	46	
25	45	48	
25	45	56	
25	45	61	
25	45	64	
25	46	48	
25	46	56	
25	46	61	
25	46	64	
25	48	56	
25	48	61	
25	48	64	
25	56	61	
25	56	64	
26	29	32	
26	29	33	
26	29	43	
26	29	51	
26	32	44	
26	32	51	
26	32	64	
26	33	44	
26	33	51	
26	33	64	
26	34	43	
26	34	44	
26	34	51	
26	34	64	
26	41	44	
26	41	51	
26	41	64	
26	43	51	
26	44	51	
26	44	64	
26	51	64	
27	33	44	
27	34	44	
27	35	41	
27	35	44	
27	41	44	
28	34	44	
28	34	64	
28	35	41	
28	35	44	
28	35	64	
28	36	41	
28	36	44	
28	41	44	
28	41	64	
28	44	64	
29	34	44	
29	34	64	
29	35	41	
29	35	44	
29	35	64	
29	36	41	
29	36	44	
29	41	44	
29	41	64	
29	44	64	
30	32	44	
30	32	48	
30	33	44	
30	33	45	
30	33	48	
30	41	44	
30	41	48	
30	44	45	
30	44	48	
30	45	48	
31	33	45	
31	34	45	
31	34	49	
32	33	45	
32	34	43	
32	34	45	
32	34	49	
32	41	58	
32	43	49	
32	43	58	
32	45	58	
32	49	58	
33	35	41	
33	35	43	
33	35	49	
33	41	53	
33	41	58	
33	43	49	
33	43	53	
33	43	58	
33	49	53	
33	49	58	
33	53	58	
34	41	53	
34	41	58	
34	53	58	
35	53	58	
36	53	64	
37	38	53	
37	53	64	
38	39	64	
39	41	48	
39	45	48	
43	44	48	
43	44	64	
43	48	64	
50	52	57	
50	53	57	
51	52	57	
51	53	57	

subgraph id = 12
Nreal : 834
=================================
Full list of 834 members:

15	9	3	
16	9	3	
17	9	3	
39	9	3	
45	9	3	
47	9	3	
48	9	3	
51	9	3	
56	9	3	
57	9	3	
15	9	4	
16	9	4	
17	9	4	
39	9	4	
45	9	4	
47	9	4	
48	9	4	
51	9	4	
56	9	4	
57	9	4	
25	14	6	
42	14	6	
25	14	7	
42	14	7	
25	14	13	
42	14	13	
22	16	9	
25	16	9	
28	17	9	
36	17	9	
38	17	9	
22	20	13	
25	20	13	
26	21	13	
33	21	13	
30	29	3	
30	29	4	
30	29	12	
39	32	3	
39	32	4	
39	32	5	
39	32	12	
39	33	5	
39	33	11	
39	33	21	
38	35	11	
40	35	11	
38	35	13	
40	35	13	
37	36	4	
38	36	4	
38	36	11	
38	36	13	
37	36	17	
38	36	18	
38	36	34	
55	54	53	
58	57	9	
60	57	9	
61	57	9	
62	57	9	
60	57	10	
61	57	10	
62	57	10	
58	57	12	
60	57	12	
60	59	18	
63	60	52	
63	60	57	
63	60	59	
1	32	3	
1	32	5	
1	32	12	
1	33	5	
1	33	11	
1	33	21	
1	39	9	
2	9	3	
2	9	4	
3	33	5	
3	33	11	
3	33	21	
5	36	11	
5	36	12	
5	36	17	
5	36	18	
6	35	11	
7	35	11	
7	40	12	
8	32	12	
8	33	11	
8	33	21	
9	33	11	
9	33	21	
10	33	11	
10	33	21	
11	58	57	
14	40	35	
14	54	52	
22	40	35	
22	61	57	
25	61	57	
32	58	57	
33	58	57	
34	58	57	
35	58	57	
46	54	52	
46	54	53	
46	55	52	
5	36	4	
8	9	3	
8	9	4	
8	32	3	
8	32	4	
8	32	5	
8	33	5	
9	33	5	
10	33	5	
11	51	9	
13	17	9	
14	40	12	
19	51	9	
22	24	4	
22	24	13	
22	28	4	
22	28	13	
22	28	17	
22	28	18	
22	29	4	
22	29	12	
22	30	2	
22	32	4	
22	32	5	
22	32	12	
22	40	12	
22	48	9	
22	61	12	
23	25	2	
23	25	5	
23	25	10	
23	25	14	
23	25	16	
23	26	2	
23	26	5	
23	26	21	
23	29	12	
23	30	2	
23	32	5	
23	32	12	
24	26	2	
24	26	5	
24	26	11	
24	26	21	
24	29	11	
24	29	12	
24	30	2	
24	30	11	
24	32	5	
24	32	12	
24	35	11	
25	26	3	
25	26	4	
25	26	21	
25	27	4	
25	28	4	
25	28	13	
25	28	17	
25	28	18	
25	29	3	
25	29	4	
25	29	12	
25	32	3	
25	32	4	
25	32	12	
25	33	21	
25	45	9	
25	48	9	
25	56	9	
25	56	12	
25	61	12	
26	29	12	
26	32	12	
26	51	9	
27	33	5	
27	33	21	
27	35	13	
28	29	3	
28	29	12	
28	36	12	
29	35	13	
29	36	13	
29	36	17	
29	36	18	
30	32	3	
30	32	4	
30	32	5	
30	32	12	
30	33	5	
30	33	21	
30	45	9	
30	48	9	
31	33	21	
31	45	9	
32	33	11	
32	33	21	
32	45	9	
33	35	13	
37	38	17	
38	39	2	
38	39	9	
38	39	32	
38	39	33	
43	48	9	
48	57	10	
48	57	12	
49	57	12	
50	57	12	
51	57	12	
54	59	18	
31	1	8	
25	2	8	
26	2	8	
27	2	8	
30	2	8	
31	2	8	
39	2	8	
25	2	9	
26	2	9	
27	2	9	
30	2	9	
31	2	9	
39	2	34	
37	3	33	
24	4	11	
32	4	11	
25	5	13	
26	5	13	
31	5	13	
32	5	13	
33	5	13	
22	6	7	
38	6	7	
14	6	12	
22	6	12	
22	6	18	
38	6	18	
38	6	34	
22	8	9	
39	9	18	
45	9	18	
47	9	18	
48	9	18	
56	9	18	
57	9	18	
45	9	33	
47	9	33	
48	9	33	
51	9	33	
56	9	33	
57	9	33	
56	10	33	
57	10	33	
56	10	49	
56	10	50	
56	10	51	
56	10	52	
57	10	52	
56	10	53	
57	10	53	
29	12	13	
31	12	13	
32	12	13	
38	12	13	
40	12	13	
56	12	13	
57	12	13	
61	12	13	
62	12	13	
38	12	34	
40	12	34	
56	12	34	
57	12	34	
61	12	34	
62	12	34	
56	12	52	
57	12	52	
61	12	52	
62	12	52	
56	12	53	
57	12	53	
61	12	53	
62	12	53	
20	13	17	
21	13	17	
23	13	17	
24	13	17	
35	13	17	
37	13	17	
42	14	40	
22	16	18	
25	16	18	
59	18	49	
59	18	50	
59	18	51	
39	32	34	
39	33	35	
1	2	9	
1	2	34	
1	2	49	
1	2	50	
1	4	11	
1	8	9	
1	8	45	
1	8	49	
1	8	50	
1	32	34	
1	32	43	
1	32	45	
1	32	49	
1	32	58	
1	33	35	
1	33	43	
1	33	49	
1	33	53	
1	33	58	
1	39	45	
1	39	48	
1	39	49	
1	41	45	
1	41	49	
2	8	45	
2	9	18	
2	34	53	
2	34	58	
2	41	45	
2	49	57	
2	50	52	
2	50	53	
2	50	57	
3	33	35	
3	33	41	
3	33	43	
3	33	49	
3	33	53	
3	33	58	
3	34	41	
3	34	53	
3	34	58	
4	11	49	
4	11	50	
4	11	51	
4	11	52	
4	11	53	
4	11	58	
5	13	17	
5	34	41	
5	34	53	
5	34	58	
5	36	53	
5	36	64	
6	12	52	
6	18	49	
6	18	50	
6	18	51	
6	18	52	
6	34	41	
6	34	58	
6	35	58	
7	13	17	
7	34	41	
7	34	53	
7	34	58	
7	35	53	
7	35	58	
7	40	53	
8	9	18	
8	32	34	
8	32	43	
8	32	58	
8	33	35	
8	33	43	
8	33	53	
8	33	58	
8	49	57	
8	50	52	
8	50	53	
8	50	57	
9	18	52	
9	33	35	
9	33	43	
9	33	53	
9	33	58	
10	33	35	
10	33	41	
10	33	43	
11	49	57	
11	50	57	
11	51	57	
12	13	17	
12	34	41	
12	34	58	
13	17	49	
13	17	50	
13	17	51	
14	54	59	
15	18	51	
15	18	52	
15	48	57	
15	49	57	
15	50	52	
15	50	53	
15	50	57	
16	18	51	
16	18	52	
16	49	57	
16	50	52	
16	50	53	
16	50	57	
17	49	57	
17	50	57	
17	51	57	
18	49	57	
18	50	57	
18	51	57	
19	51	57	
19	54	59	
20	54	59	
21	54	59	
22	24	34	
22	24	35	
22	24	41	
22	28	34	
22	28	35	
22	28	36	
22	28	41	
22	29	34	
22	29	35	
22	29	36	
22	29	41	
22	30	33	
22	30	41	
22	30	43	
22	30	45	
22	32	33	
22	32	34	
22	32	41	
22	32	43	
22	32	45	
22	32	49	
22	32	58	
22	40	53	
22	48	49	
22	48	57	
23	24	34	
23	24	41	
23	25	27	
23	25	28	
23	25	33	
23	25	41	
23	25	43	
23	25	45	
23	25	46	
23	25	48	
23	25	56	
23	25	61	
23	26	33	
23	26	34	
23	26	41	
23	26	43	
23	26	51	
23	29	34	
23	29	36	
23	29	41	
23	30	33	
23	30	41	
23	30	43	
23	30	45	
23	30	48	
23	32	33	
23	32	34	
23	32	41	
23	32	43	
23	32	45	
23	32	49	
23	32	58	
23	35	53	
23	35	58	
24	26	33	
24	26	43	
24	26	51	
24	29	36	
24	30	33	
24	30	43	
24	30	45	
24	30	48	
24	32	33	
24	32	43	
24	32	45	
24	32	49	
24	32	58	
24	34	53	
24	34	58	
24	35	53	
24	35	58	
24	41	45	
24	41	49	
25	26	34	
25	26	51	
25	27	34	
25	27	35	
25	28	34	
25	28	35	
25	28	36	
25	29	34	
25	29	35	
25	29	36	
25	32	34	
25	32	49	
25	32	58	
25	33	35	
25	33	49	
25	33	53	
25	33	58	
25	41	49	
25	45	49	
25	46	54	
25	46	55	
25	48	49	
25	48	57	
25	56	57	
26	29	35	
26	29	36	
26	32	45	
26	32	49	
26	32	58	
26	33	35	
26	33	49	
26	33	53	
26	33	58	
26	34	53	
26	34	58	
26	41	45	
26	41	49	
26	43	48	
26	51	52	
26	51	53	
26	51	57	
27	33	43	
27	33	49	
27	33	53	
27	33	58	
27	34	53	
27	34	58	
27	35	53	
27	35	58	
27	41	45	
27	41	49	
28	34	53	
28	34	58	
28	35	53	
28	35	58	
28	36	53	
28	41	45	
28	41	49	
29	34	53	
29	34	58	
29	35	53	
29	35	58	
29	36	53	
29	41	45	
29	41	49	
30	32	34	
30	32	49	
30	32	58	
30	33	35	
30	33	49	
30	33	53	
30	33	58	
30	41	49	
30	43	64	
30	45	49	
30	48	49	
30	48	57	
31	32	43	
31	32	58	
31	33	35	
31	33	43	
31	33	53	
31	33	58	
31	34	53	
31	34	58	
31	49	50	
31	49	57	
32	33	35	
32	33	53	
32	34	53	
32	43	44	
32	43	48	
32	43	64	
32	49	50	
32	49	57	
33	41	45	
33	43	44	
33	43	48	
33	43	64	
33	49	50	
33	49	57	
34	41	45	
34	41	49	
37	38	39	
38	39	41	
38	39	45	
38	39	48	
38	39	49	
39	48	57	
39	49	50	
39	49	57	
41	49	50	
41	49	57	
42	46	54	
42	46	55	
43	48	49	
43	48	57	
45	49	50	
45	49	57	
46	54	59	
48	49	50	
49	50	52	
49	50	53	
31	1	39	
25	2	34	
30	2	34	
25	2	49	
26	2	49	
27	2	49	
30	2	49	
25	2	50	
26	2	50	
27	2	50	
30	2	50	
31	2	50	
39	2	50	
22	3	33	
23	3	33	
24	3	33	
29	3	33	
9	3	34	
22	3	34	
23	3	34	
9	4	11	
25	5	34	
25	5	36	
26	5	36	
31	5	36	
32	5	36	
33	5	36	
14	6	18	
14	6	34	
22	6	34	
14	6	35	
22	6	35	
22	6	53	
38	6	53	
14	7	34	
14	7	35	
37	7	40	
22	8	33	
22	8	41	
22	8	45	
22	8	49	
22	8	50	
17	9	18	
15	9	33	
16	9	33	
17	9	33	
25	10	49	
25	10	50	
25	10	51	
25	10	52	
25	10	53	
25	10	58	
56	10	58	
22	11	49	
23	11	49	
25	11	49	
26	11	49	
27	11	49	
28	11	49	
29	11	49	
30	11	49	
35	11	49	
36	11	49	
37	11	49	
22	11	50	
23	11	50	
25	11	50	
26	11	50	
27	11	50	
28	11	50	
29	11	50	
30	11	50	
31	11	50	
33	11	50	
35	11	50	
36	11	50	
37	11	50	
22	11	51	
23	11	51	
25	11	51	
27	11	51	
28	11	51	
29	11	51	
30	11	51	
31	11	51	
33	11	51	
35	11	51	
36	11	51	
37	11	51	
23	11	52	
25	11	52	
26	11	52	
27	11	52	
28	11	52	
29	11	52	
30	11	52	
31	11	52	
33	11	52	
35	11	52	
36	11	52	
37	11	52	
22	11	53	
23	11	53	
25	11	53	
26	11	53	
27	11	53	
28	11	53	
29	11	53	
30	11	53	
31	11	53	
22	11	58	
23	11	58	
25	11	58	
26	11	58	
27	11	58	
28	11	58	
29	11	58	
30	11	58	
31	11	58	
36	11	58	
37	11	58	
29	12	52	
31	12	52	
32	12	52	
36	12	52	
37	12	52	
38	12	52	
40	12	52	
29	12	53	
31	12	53	
32	12	53	
38	12	53	
14	13	17	
25	14	40	
25	14	53	
42	14	53	
25	14	54	
42	14	54	
22	16	49	
25	16	49	
22	16	50	
25	16	50	
28	17	49	
36	17	49	
38	17	49	
28	17	50	
36	17	50	
38	17	50	
28	17	51	
36	17	51	
38	17	51	
28	17	52	
36	17	52	
38	17	52	
28	17	53	
38	17	53	
28	18	49	
36	18	49	
37	18	49	
28	18	50	
36	18	50	
37	18	50	
28	18	51	
36	18	51	
37	18	51	
28	18	52	
36	18	52	
37	18	52	
23	20	52	
25	20	52	
22	20	53	
23	20	53	
25	20	53	
22	20	54	
23	20	54	
25	20	54	
26	21	52	
33	21	52	
26	21	53	
26	21	54	
33	21	54	
30	29	34	
30	29	35	
31	29	35	
30	29	36	
31	29	36	
31	29	44	
30	29	64	
31	29	64	
39	32	43	
39	32	58	
39	33	43	
39	33	53	
39	33	58	
36	34	41	
37	34	41	
36	34	58	
37	34	58	
38	35	53	
36	35	58	
37	35	58	
38	35	58	
40	35	58	
38	36	53	
55	54	59	

subgraph id = 14
Nreal : 149
=================================
Full list of 149 members:

36	6	4	
36	7	4	
35	12	11	
25	22	2	
25	22	5	
25	22	10	
25	22	14	
26	22	2	
26	22	4	
26	22	5	
26	22	21	
25	24	2	
25	24	5	
25	24	10	
25	24	11	
25	24	14	
25	24	16	
25	24	20	
35	34	13	
45	43	9	
32	2	3	
32	2	4	
32	2	5	
32	2	12	
33	2	5	
33	2	11	
33	2	21	
33	4	5	
33	4	21	
35	4	13	
35	5	11	
36	6	11	
36	6	17	
36	7	11	
36	7	12	
36	7	17	
36	7	18	
9	10	3	
9	41	3	
9	49	3	
9	50	3	
9	10	4	
9	41	4	
9	49	4	
9	50	4	
22	25	3	
22	25	6	
22	26	6	
22	25	8	
22	26	8	
22	26	16	
22	26	20	
24	25	3	
24	25	4	
24	25	13	
33	34	21	
2	32	9	
6	40	18	
6	40	34	
9	41	18	
9	50	33	
13	54	17	
18	53	49	
43	45	44	
32	2	43	
32	2	45	
32	2	58	
33	2	35	
33	2	43	
33	2	53	
33	2	58	
33	4	41	
33	4	43	
33	4	49	
33	4	53	
33	4	58	
34	4	41	
34	4	53	
34	4	58	
35	4	53	
35	4	58	
35	5	53	
35	5	58	
13	6	17	
36	6	64	
36	7	53	
36	7	64	
10	9	52	
10	9	53	
10	9	58	
50	9	52	
50	9	53	
34	11	41	
35	12	58	
54	13	59	
25	22	27	
25	22	33	
25	22	41	
25	22	43	
25	22	45	
25	22	46	
25	22	56	
26	22	33	
26	22	34	
26	22	41	
26	22	43	
26	22	51	
25	24	27	
25	24	28	
25	24	33	
25	24	43	
25	24	45	
25	24	46	
25	24	48	
25	24	56	
25	24	61	
43	41	44	
43	41	48	
43	41	64	
45	43	49	
2	32	50	
2	33	50	
6	13	18	
6	13	34	
7	36	40	
9	10	18	
11	34	49	
11	34	50	
11	34	51	
11	34	52	
12	35	52	
22	25	30	
22	25	40	
22	25	52	
22	26	28	
22	26	30	
22	26	40	
22	26	48	
22	26	52	
22	26	61	
24	25	30	
24	25	34	
24	25	35	
33	34	43	
33	34	49	
34	35	41	
41	43	49	
43	45	48	
43	45	64	

subgraph id = 36
Nreal : 1076
=================================
Full list of 1076 members:

1	25	2	
1	26	2	
1	27	2	
1	30	2	
1	9	4	
1	23	4	
1	24	4	
1	26	4	
1	27	4	
1	28	4	
1	29	4	
1	36	4	
1	22	8	
2	22	8	
2	15	9	
2	16	9	
2	17	9	
2	45	9	
2	47	9	
2	48	9	
2	51	9	
2	56	9	
2	57	9	
2	36	34	
2	37	34	
3	39	33	
3	36	34	
4	22	11	
4	25	11	
4	30	11	
4	37	11	
5	14	13	
5	20	13	
5	21	13	
5	23	13	
5	24	13	
5	28	13	
5	37	13	
5	37	34	
5	37	36	
5	38	36	
6	29	12	
6	31	12	
6	32	12	
6	56	12	
6	57	12	
6	61	12	
6	62	12	
6	28	18	
6	59	18	
6	54	53	
7	20	13	
7	21	13	
7	23	13	
7	24	13	
7	28	13	
7	38	35	
8	15	9	
8	16	9	
8	17	9	
8	39	9	
8	47	9	
8	48	9	
8	51	9	
8	56	9	
8	57	9	
8	39	32	
8	39	33	
9	28	18	
9	36	18	
9	37	18	
9	59	18	
10	39	33	
10	54	52	
10	55	52	
10	59	52	
10	60	52	
10	54	53	
11	54	52	
11	55	52	
11	59	52	
11	60	52	
11	54	53	
12	14	13	
12	20	13	
12	21	13	
12	23	13	
12	24	13	
12	28	13	
12	54	52	
12	55	52	
12	59	52	
12	60	52	
12	54	53	
13	38	17	
14	55	54	
15	28	18	
15	36	18	
15	37	18	
15	59	18	
16	28	18	
16	36	18	
16	37	18	
16	59	18	
17	54	52	
17	55	52	
17	59	52	
17	60	52	
17	54	53	
18	54	52	
18	55	52	
18	60	52	
19	55	52	
19	59	52	
19	60	52	
19	55	54	
20	55	52	
20	59	52	
20	60	52	
20	55	54	
21	55	52	
21	59	52	
21	60	52	
21	55	54	
22	31	29	
22	39	32	
22	54	52	
22	55	52	
22	59	52	
22	60	52	
23	31	29	
23	39	32	
23	36	35	
23	37	35	
23	38	35	
23	40	35	
24	31	29	
24	39	32	
